metadata_decision,crawl_rescue,review_reason,score,title,source,date,url,query_family,query_id,product_hits,adulteration_hits,enforcement_hits,india_hits,exclude_hits,query_used
confirm_metadata_drop,0,no edible-oil product signal | excluded context: sweets,2,Massive Seizure of 306kg of Adulterated Sweets and Snacks in Coimbatore,indiatimes.com,2024-10-30,https://timesofindia.indiatimes.com/city/coimbatore/massive-seizure-of-306kg-of-adulterated-sweets-and-snacks-in-coimbatore/articleshow/114745386.cms,boolean,boolean_core_oils_fraud,,adulterat,seizure,coimbatore; india,sweets,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Master The Art Of Making Medu Vada With This Easy Guide,india.com,2025-02-27,https://petuz.india.com/dishes/food-recipe/master-the-art-of-making-medu-vada-with-this-easy-guide-7644585/,boolean,boolean_core_oils_fraud,,,,india; indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Maximise Your Energy This Ramadan: Know The Essential Suhoor Foods To Eat And Avoid,news18.com,2025-03-11,https://www.news18.com/lifestyle/food/maximise-your-energy-this-ramadan-know-the-essential-suhoor-foods-to-eat-and-avoid-9256544.html,boolean,boolean_named_oils_fraud,,,,indian_source,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Media reports claimed that a Karnataka teacher died due to 'Lemon Therapy': Here are the facts,opindia.com,2021-05-05,https://www.opindia.com/2021/05/did-a-teacher-in-karnataka-die-after-self-administering-lime-juice-as-a-precaution-for-covid-19/,boolean,boolean_named_oils_fraud,,,,india; indian_source; karnataka,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,"Meerut: GST fraud worth Rs 140 crore unearthed, 2 held",indiatimes.com,2021-01-17,https://timesofindia.indiatimes.com/city/meerut/gst-fraud-worth-rs-140-crore-unearthed-2-held-as-probe-spans-4-states/articleshow/80306211.cms,boolean,boolean_core_oils_fraud,,,,india,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,"Meet 16-year-old Indian student who identified THIS major flaw on NASA’s website, it honoured him by..., he is from..",dnaindia.com,2025-05-29,https://www.dnaindia.com/viral/report-meet-16-year-old-indian-student-yuvraj-gupta-who-identified-this-major-flaw-on-nasa-s-website-it-honoured-him-by-he-is-from-3155149,boolean,boolean_named_oils_fraud,,,,india; indian_source,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,"Meet Namrata Adani, who delivered powerful talk on empowering women at Stanford, has THIS connection with Gautam Adani",dnaindia.com,2025-04-19,https://www.dnaindia.com/business/report-meet-namrata-adani-who-delivered-powerful-talk-on-empowering-women-at-stanford-has-this-connection-with-gautam-adani-3146584,boolean,boolean_core_oils_fraud,,,,india; indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Meet the winners of the Zappfresh contest,hindustantimes.com,2024-10-15,https://www.hindustantimes.com/htcity/htcity-foodies/meet-the-winners-of-the-zappfresh-contest-101728971578265.html,boolean,boolean_named_oils_fraud,,,,indian_source,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Menstrual cramps making life hard? Try these home remedies for relief,dnaindia.com,2025-06-18,https://www.dnaindia.com/health/report-menstrual-cramps-making-life-hard-try-these-home-remedies-for-relief-3161279,boolean,boolean_named_oils_fraud,,,,india; indian_source,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Mexico and Brazil Offer to Mediate Trump-Maduro Dispute,livemint.com,2025-12-18,https://www.livemint.com/politics/news/mexico-and-brazil-offer-to-mediate-trump-maduro-dispute-11766000003054.html,proximity,proximity_oil_seized,,,,indian_source,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Minister Pijush Hazarika warns seed suppliers over delayed and bad-quality seed supply,sentinelassam.com,2026-06-15,https://www.sentinelassam.com/cities/guwahati-city/minister-pijush-hazarika-warns-seed-suppliers-over-delayed-and-bad-quality-seed-supply,boolean,boolean_named_oils_fraud,,,,assam; indian_source,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Missing womanâs body found inside vending zone cabin in Pattamundai,indiatimes.com,2025-09-01,https://timesofindia.indiatimes.com/city/bhubaneswar/missing-womans-body-found-inside-vending-zone-cabin-in-pattamundai/articleshow/123640994.cms,proximity,proximity_oil_seized,,,,india,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Mix this one thing in egg yolk to make the cheapest hair conditioner at home,indiatimes.com,2024-11-20,https://timesofindia.indiatimes.com/life-style/beauty/mix-this-one-thing-in-egg-yolk-to-make-the-cheapest-hair-conditioner-at-home/articleshow/115491442.cms,boolean,boolean_named_oils_fraud,,,,india,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,"Mobile canteen subsidy scheme promotes SC and ST self reliance, tourism: DC",indiatimes.com,2026-01-09,https://timesofindia.indiatimes.com/city/mysuru/mobile-canteen-subsidy-scheme-promotes-sc-and-st-self-reliance-tourism-dc/articleshow/126419750.cms,proximity,proximity_oil_food_safety,,,,india,,"(""oil food safety""~10 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Mobile food labs flagged off in Hyderabad,newindianexpress.com,2022-11-19,https://www.newindianexpress.com/cities/hyderabad/2022/nov/19/mobile-food-labs-flagged-off-in-hyderabad-2519806.html,boolean,boolean_core_oils_fraud,,,,hyderabad; india; indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Mom-to-Be Parineeti Chopra’s Skincare Routine: From desi nuskhe to healthy lifestyle,dnaindia.com,2025-09-01,https://www.dnaindia.com/lifestyle/report-mom-to-be-parineeti-chopra-s-skincare-routine-from-desi-nuskhe-to-healthy-lifestyle-3178521,boolean,boolean_named_oils_fraud,,,,india; indian_source,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Monsoon Gut Health: 7 Common Foods You Should Avoid During The Rainy Season,news18.com,2026-06-08,https://www.news18.com/lifestyle/health-and-fitness/monsoon-gut-health-7-common-foods-you-should-avoid-during-the-rainy-season-ws-l-10136028.html,boolean,boolean_core_oils_fraud,,,,indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Monsoon Special: 2 Ways To Make Kolkata-Style Fish Fry For A Rainy Evening,ndtv.com,2024-07-18,https://food.ndtv.com/food-drinks/monsoon-special-2-ways-to-make-kolkata-style-fish-fry-for-a-rainy-evening-6130106,boolean,boolean_oils_enforcement_evidence,,,,indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"" OR ""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND ((adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND ((FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety department"" OR ""food safety officer"") OR (raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""samples sent"" OR ""lab test"" OR ""quality test"" OR prosecut* OR penal* OR fine OR ban* OR ""license suspended"" OR ""licence suspended"" OR ""shop sealed"" OR warehouse OR godown OR arrest* OR crackdown OR inspection))) AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Mulayam’s statue will be unveiled on July 9,thehansindia.com,2023-06-23,https://www.thehansindia.com/news/cities/vijayawada/mulayams-statue-will-be-unveiled-on-july-9-804840,boolean,boolean_core_oils_fraud,,,,india; indian_source,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: cheese; paneer,2,Mumbai Food Fraud: Crime Branch Seizes 550 Kg Fake Paneer Made From 'Cheese Analog' In Antop Hill Raid,freepressjournal.in,2025-08-26,https://www.freepressjournal.in/mumbai/mumbai-food-fraud-crime-branch-seizes-550-kg-fake-paneer-made-from-cheese-analog-in-antop-hill-raid,boolean,boolean_named_oils_fraud,,fake,raid; seize,indian_source; mumbai,cheese; paneer,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Mumbai Grahak Panchayat Serving Consumers Efficiently,freepressjournal.in,2023-06-11,https://www.freepressjournal.in/mumbai/mumbai-grahak-panchayat-serving-consumers-efficiently,boolean,boolean_core_oils_fraud,,,,indian_source; mumbai,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | no adulteration/enforcement signal,2,Mumbai News: BMC To Inspect Sweet Shops During Festive Season,freepressjournal.in,2023-09-15,https://www.freepressjournal.in/mumbai/mumbai-news-bmc-to-inspect-sweet-shops-during-festive-season,boolean,boolean_core_oils_fraud,,,,indian_source; mumbai,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
