article_id,title,source,date,url,file_path,query_family,query_id,rule_candidate,oil_role,final_label,confidence,reason,evidence_phrase,edible_oil_terms,adulteration_action_terms,negative_terms,llm_label,llm_confidence,llm_reason,llm_model,query_used,crawl_priority
229,Global Experts Unveil Antibiotic Regulation for Food Safety,newkerala.com,2025-09-27,https://www.newkerala.com/news/o/proper-regulation-key-correct-antibiotic-use-boost-food-safety-955,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,Global Experts Unveil Antibiotic Regulation for Food Safety https://www.newkerala.com/news/o/proper-regulation-key-correct-antibiotic-use-boost-food-safety-955,,food safety,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
230,Experts stress proper regulation to ensure safe antibiotic use and tackle AMR,assamtribune.com,2025-09-27,https://assamtribune.com/health-and-fitness/experts-stress-proper-regulation-to-ensure-safe-antibiotic-use-and-tackle-amr-1592767,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1326,Food Review: Love In Langos—Mumbai’s Secret Café That Will Change How You Think About Hungarian Food,freepressjournal.in,2025-09-27,https://www.freepressjournal.in/weekend/food-review-love-in-langosmumbais-secret-caf-that-will-change-how-you-think-about-hungarian-food,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1327,"October 2025 Monthly Horoscope: Aries to Pisces Career, Love & Finance Predictions",indiatimes.com,2025-09-27,https://economictimes.indiatimes.com/astrology/october-2025-monthly-horoscope-aries-to-pisces-experience-career-changes-relationship-development-and-transformative-opportunities/articleshow/124180156.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
4718,"8 held for oil theft, cops seize tankers",indiatimes.com,2025-09-27,https://timesofindia.indiatimes.com/city/varanasi/8-held-for-oil-theft-cops-seize-tankers/articleshow/124168354.cms,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
1328,8 hair growth hacks no one told you about,indiatimes.com,2025-09-26,https://timesofindia.indiatimes.com/life-style/beauty/web-stories/8-hair-growth-hacks-no-one-told-you-about-/photostory/124152247.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1329,"Daily Lal Kitab Horoscope Today, September 26, 2025: Ketuâs Energy Could Bring Sudden Breakdowns in Relationships",indiatimes.com,2025-09-26,https://timesofindia.indiatimes.com/astrology/horoscope/daily-lal-kitab-horoscope-today-september-26-2025-ketus-energy-could-bring-sudden-breakdowns-in-relationships/articleshow/124066765.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1331,Three arrested for stealing palm oil from tanker,thehindu.com,2025-09-26,https://www.thehindu.com/news/cities/chennai/three-arrested-for-stealing-palm-oil-from-tanker/article70093456.ece,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.7,Edible-oil term appears without an adulteration/enforcement signal.,Three arrested for stealing palm oil from tanker https://www.thehindu.com/news/cities/chennai/three-arrested-for-stealing-palm-oil-from-tanker/article70093456.ece,palm oil,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
4719,Police arrest eight in Varanasi for oil theft and seize tankers,indiatimes.com,2025-09-26,https://timesofindia.indiatimes.com/city/varanasi/police-arrest-eight-for-oil-theft-and-seize-tankers-in-varanasi/articleshow/124154517.cms,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
1330,The Hidden Risks Of Lipstick Ingredients And Their Link To Lung Cancer,news18.com,2025-09-25,https://www.news18.com/lifestyle/health-and-fitness/the-hidden-risks-of-lipstick-ingredients-and-their-link-to-lung-cancer-9595758.html,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1332,"Daily Lal Kitab Horoscope Today, September 25, 2025: Ketuâs Impact May Change Destiny for Some Zodiac Signs",indiatimes.com,2025-09-25,https://timesofindia.indiatimes.com/astrology/horoscope/daily-lal-kitab-horoscope-today-september-25-2025-ketus-impact-may-change-destiny-for-some-zodiac-signs/articleshow/124048280.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1333,"14 students of a government school in Hazaribag take ill after consuming snacks , hospitalized",indiatimes.com,2025-09-24,https://timesofindia.indiatimes.com/city/ranchi/14-students-of-a-government-school-in-hazaribag-take-ill-after-consuming-snacks-hospitalized/articleshow/124097235.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1334,7 effective home remedies for burning feet: Simple ways to soothe pain and discomfort,indiatimes.com,2025-09-24,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/7-effective-home-remedies-for-burning-feet-simple-ways-to-soothe-pain-and-discomfort/articleshow/124083930.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1335,"Daily Lal Kitab Horoscope Today, September 24, 2025: Rahuâs Shadow May Create Sudden Health Scares",indiatimes.com,2025-09-24,https://timesofindia.indiatimes.com/astrology/horoscope/daily-lal-kitab-horoscope-today-september-24-2025-rahus-shadow-may-create-sudden-health-scares/articleshow/124018478.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1336,How to get rid of a unibrow: 5 simple and effective eyebrow shaping methods,indiatimes.com,2025-09-23,https://timesofindia.indiatimes.com/life-style/beauty/how-to-get-rid-of-a-unibrow-5-simple-and-effective-eyebrow-shaping-methods/articleshow/124070487.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1337,"Daily Lal Kitab Horoscope Today, September 23, 2025: Mars May Spark Unexpected Conflicts for Gemini and Sagittarius",indiatimes.com,2025-09-23,https://timesofindia.indiatimes.com/astrology/horoscope/daily-lal-kitab-horoscope-today-september-23-2025-mars-may-spark-unexpected-conflicts-for-gemini-and-sagittarius/articleshow/124015562.cms,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
4721,GHMC Food Safety team inspects Pizza outlets,etemaaddaily.com,2025-09-23,https://www.en.etemaaddaily.com/world/hyderabad/ghmc-food-safety-team-inspects-pizza-outlets:182073,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,GHMC Food Safety team inspects Pizza outlets https://www.en.etemaaddaily.com/world/hyderabad/ghmc-food-safety-team-inspects-pizza-outlets:182073,,food safety,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
1338,Haldi Healing Stories from Indian Grandmothers,onlineindiannews.com,2025-09-22,https://www.onlineindiannews.com/the-magic-of-haldi-timeless-healing-stories-from-indian-grandmothers/?utm_source=rss&utm_medium=rss&utm_campaign=the-magic-of-haldi-timeless-healing-stories-from-indian-grandmothers,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1340,Preserving Nawayathi Traditions: Chef Fatima Riyaz on Bhatkali Food Culture,deccanchronicle.com,2025-09-20,https://www.deccanchronicle.com/lifestyle/food/spices-stories-and-the-sea-the-bhatkali-pop-up-at-sheraton-hyderabad-1904939,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
1341,"Amazon Great Indian Festival 2025 starting soon: Get up to 60% off on supplements, fish oil, & more",hindustantimes.com,2025-09-20,https://www.hindustantimes.com/lifestyle/health/amazon-great-indian-festival-2025-starting-soon-get-up-to-60-off-on-supplements-fish-oil-more-101758263417321.html,,boolean,boolean_named_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
231,Do You Have These Everyday Items In Your Kitchen? Get Rid Of Silent Killers Right Now,india.com,2025-09-19,https://zeenews.india.com/lifestyle/do-you-have-these-everyday-items-in-your-kitchen-get-rid-of-silent-killers-right-now-2961739.html,,boolean,boolean_core_oils_fraud,False,adjacent_or_unclear,irrelevant,0.8,No edible-oil adulteration signal found.,,,,,,,,,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)",drop
4722,"30 kg hash oil, 12 kg dry ganja seized in ASR district",indiatimes.com,2025-09-19,https://timesofindia.indiatimes.com/city/vijayawada/30-kg-hash-oil-12-kg-dry-ganja-seized-in-asr-district/articleshow/124003232.cms,,proximity,proximity_oil_seized,False,adjacent_or_unclear,irrelevant,0.7,Adulteration/enforcement signal appears without an edible-oil product term.,"30 kg hash oil, 12 kg dry ganja seized in ASR district https://timesofindia.indiatimes.com/city/vijayawada/30-kg-hash-oil-12-kg-dry-ganja-seized-in-asr-district/articleshow/12400",,seized,,,,,,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)",drop
