corpus,food_pool,subject,predicate,object,triplet_rows,distinct_sources,mean_confidence,example_url,example_evidence
News,Milk,Order to test samples for harmful chemicals,issuedby,Gauhati High Court,1,1,0.9,https://www.sentinelassam.com/editorial/food-safety-enforcement-and-awareness-652715,Gauhati High Court ordered testing of samples for the presence of harmful chemicals
News,Milk,Order to test samples for harmful chemicals,targets,fruits and vegetables,1,1,0.9,https://www.sentinelassam.com/editorial/food-safety-enforcement-and-awareness-652715,testing of samples for the presence of harmful chemicals in fruits and vegetables
News,Milk,nationwide inspection drive,issuedby,BSTI,1,1,0.9,https://www.newkerala.com/news/o/bdesh-sees-rise-low-quality-products-due-yunus-led-govt-negligence-925,BSTI announced plans to launch a nationwide inspection drive
News,Milk,nationwide inspection drive,targets,food items,1,1,0.9,https://www.newkerala.com/news/o/bdesh-sees-rise-low-quality-products-due-yunus-led-govt-negligence-925,ensure the quality of food items
News,Milk,Food and Drugs Administration (FDA) in Nashik,targets,restaurants,1,1,0.9,https://timesofindia.indiatimes.com/city/nashik/fda-starts-special-drive-to-check-food-quality-in-restaurants-shops-in-nashik/articleshow/123266205.cms,check the quality of food in restaurants
News,Milk,suspension of establishments,issuedby,Maharashtra FDA,1,1,0.9,https://indianexpress.com/article/cities/mumbai/maharashtra-needs-1100-food-safety-officers-but-has-only-130-on-field-fda-commissioner-10316344/,those establishments have been suspended
News,Milk,improvement notices,issuedby,Maharashtra FDA,1,1,0.9,https://indianexpress.com/article/cities/mumbai/maharashtra-needs-1100-food-safety-officers-but-has-only-130-on-field-fda-commissioner-10316344/,"issued improvement notices to 1,400 others"
News,Milk,circular on cheese analogue disclosure,issuedby,FDA Maharashtra,1,1,0.9,https://indianexpress.com/article/cities/mumbai/maharashtra-needs-1100-food-safety-officers-but-has-only-130-on-field-fda-commissioner-10316344/,we issued a circular and met with industry associations
News,Milk,Special Enforcement Drive against adulteration and misbranding of milk and milk products,issuedby,FSSAI,1,1,0.95,https://www.newkerala.com/news/o/fssai-directs-states-uts-launch-drive-against-adulteration-milk-474,FSSAI ... has directed all States & Union Territories to launch a Special Enforcement Drive
News,Milk,Special Enforcement Drive against adulteration and misbranding of milk and milk products,targets,paneer,1,1,0.95,https://www.newkerala.com/news/o/fssai-directs-states-uts-launch-drive-against-adulteration-milk-474,including paneer and khoya
News,Milk,Special Enforcement Drive against adulteration and misbranding of milk and milk products,targets,khoya,1,1,0.95,https://www.newkerala.com/news/o/fssai-directs-states-uts-launch-drive-against-adulteration-milk-474,including paneer and khoya
News,Milk,FSSAI,issuedby,Special Enforcement Drive,1,1,0.9,https://www.newkerala.com/news/o/fssai-directs-states-uts-launch-drive-against-adulteration-milk-474,FSSAI ... has directed all States & Union Territories to launch a Special Enforcement Drive
News,Milk,Special Enforcement Drive against adulteration and misbranding of milk and milk products,targets,milk products,1,1,0.9,https://www.newkerala.com/news/o/fssai-directs-states-uts-launch-drive-against-adulteration-milk-474,adulteration and misbranding of milk and milk products
News,Milk,special surveillance and enforcement drive,targets,milk products,1,1,0.9,https://www.newkerala.com/news/o/fssai-directs-states-uts-launch-drive-against-adulteration-milk-474,drive to curb adulteration and ensure food safety
News,Milk,directive to ensure real-time reporting,issuedby,FSSAI,1,1,0.9,https://www.newkerala.com/news/o/fssai-directs-states-uts-launch-drive-against-adulteration-milk-474,FSSAI has also instructed States to ensure real-time reporting
News,Milk,heavy fines on erring farmers,issuedby,government,1,1,0.9,https://www.tribuneindia.com/news/amritsar/open-house-what-kind-of-strategy-should-be-adopted-to-check-air-pollution-due-to-stubble-burning-439894,The government has even imposed heavy fines on the erring farmers
News,Milk,inquiry committee formation,issuedby,Andhra Pradesh cabinet,1,1,0.95,https://www.hindustantimes.com/india-news/andhra-to-form-panel-to-identify-real-culprits-of-tirumala-ghee-adulteration-101770148393113.html,Andhra Pradesh's cabinet will form an inquiry committee to investigate ghee adulteration
News,Milk,Rajamahendravaram milk adulteration incident,triggeredaction,departmental inquiries,1,1,0.85,https://www.thehansindia.com/andhra-pradesh/cm-reviews-srikakulam-diarrhoea-rajamahendravaram-adulterated-milk-incidents-1051874,"Regarding Rajamahendravaram milk adulteration incident, officials said the affected individuals are under constant medical supervision and their condition is stable. Milk samples have been sent for laboratory analysis, and departmental inquiries are underway to ascertain the cause and fix responsibility."
News,Milk,relocation of dairies,issuedby,Delhi High Court,1,1,0.85,https://timesofindia.indiatimes.com/city/delhi/delhi-high-court-emphasizes-clean-milk-and-relocation-of-dairies/articleshow/112414013.cms,Delhi High Court on Friday underlined that milch cattle canât be allowed to graze on toxic waste
News,Milk,Notices to 263 cattle sheds,issuedby,BMC,1,1,0.9,https://timesofindia.indiatimes.com/city/delhi/delhi-high-court-emphasizes-clean-milk-and-relocation-of-dairies/articleshow/112414013.cms,The BMC issued notices to 263 cattle sheds in Mumbai
News,Milk,circular dated April 30,issuedby,Spices Board,1,1,0.95,https://www.thehindu.com/news/national/why-mdh-everest-spices-are-under-international-scrutiny-explained/article68130961.ece,A circular dated April 30 contains guidelines to exporters on preventing ETO contamination
News,Milk,penalty for selling sub-standard foods,targets,sub-standard foods,1,1,0.85,https://www.thehindu.com/news/national/why-mdh-everest-spices-are-under-international-scrutiny-explained/article68130961.ece,penalised with a ₹3 lakh penalty and a three-month jail term
News,Milk,regulatory actions,targets,spice exports,1,1,0.85,https://www.thehindu.com/news/national/why-mdh-everest-spices-are-under-international-scrutiny-explained/article68130961.ece,cascading regulatory actions in many countries
News,Milk,prohibiting the transport of cattle,issuedby,"Department of Animal Husbandry, Panchkula",1,1,0.9,https://indianexpress.com/article/cities/panchkula/lumpy-skin-disease-panchkula-witnesses-sudden-spike-in-active-cases-in-48-hours-8096462/,the department has issued fresh advisory and guidelines prohibiting the transport of cattle
News,Milk,"88,192 penalties",issuedby,FSSAI,1,1,0.9,https://www.thehansindia.com/business/fssai-analyses-over-518-lakh-food-samples-in-3-years-88192-penalties-imposed-1057366,"5,18,559 sample analysis which led to 88,192 penalties"
News,Milk,"1,161 licence cancellations",issuedby,FSSAI,1,1,0.95,https://www.thehansindia.com/business/fssai-analyses-over-518-lakh-food-samples-in-3-years-88192-penalties-imposed-1057366,"measures taken by FSSAI led to 1,161 licence cancellations"
News,Milk,Destruction of 218 kg fake paneer and 478 litres unsafe milk,issuedby,Maharashtra FDA,1,1,0.95,https://thelogicalindian.com/festive-food-safety-drive-maharashtra-fda-destroys-218-kg-fake-paneer-478-litres-unsafe-milk-in-mumbai/,Maharashtra's Food and Drug Administration (FDA) destroyed 218 kilograms of fake paneer along with 478 litres of substandard milk
News,Milk,Festive Food Safety Drive,issuedby,Maharashtra FDA,1,1,0.85,https://thelogicalindian.com/festive-food-safety-drive-maharashtra-fda-destroys-218-kg-fake-paneer-478-litres-unsafe-milk-in-mumbai/,The Maharashtra FDA's campaign seeks to proactively prevent this
News,Milk,licence suspensions,issuedby,Maharashtra FDA,1,1,0.85,https://thelogicalindian.com/festive-food-safety-drive-maharashtra-fda-destroys-218-kg-fake-paneer-478-litres-unsafe-milk-in-mumbai/,prompting stricter penalties and licence suspensions for violators
News,Milk,Maharashtra FDA,issuedby,Mumbai's crackdown,1,1,0.85,https://thelogicalindian.com/festive-food-safety-drive-maharashtra-fda-destroys-218-kg-fake-paneer-478-litres-unsafe-milk-in-mumbai/,Maharashtra FDA's ongoing crackdown exemplifies essential enforcement
News,Milk,Mumbai's crackdown,issuedby,Maharashtra FDA,1,1,0.9,https://thelogicalindian.com/festive-food-safety-drive-maharashtra-fda-destroys-218-kg-fake-paneer-478-litres-unsafe-milk-in-mumbai/,Maharashtra FDA's ongoing crackdown exemplifies essential enforcement
News,Milk,"intensified sampling, surveillance, and enforcement efforts",issuedby,Food Safety and Standards Authority of India,1,1,0.9,https://www.thehindu.com/sci-tech/health/auramine-in-indian-food-why-a-banned-dye-keeps-returning-explained/article70313811.ece,"FSSAI periodically intensifies sampling, surveillance, and enforcement efforts"
News,Milk,awareness programmes,targets,small food manufacturers,1,1,0.85,https://www.thehindu.com/sci-tech/health/auramine-in-indian-food-why-a-banned-dye-keeps-returning-explained/article70313811.ece,awareness programmes for small food manufacturers
News,Milk,FSSAI nationwide enforcement drive,targets,paneer,1,1,0.9,https://www.en.etemaaddaily.com/health/fssai-cracks-down-on-fake-paneer-milk-and-khoya-in-nationwide-drive:186493,FSSAI has ordered a nationwide enforcement drive to curb fake dairy products
News,Milk,FSSAI nationwide enforcement drive,targets,milk,1,1,0.9,https://www.en.etemaaddaily.com/health/fssai-cracks-down-on-fake-paneer-milk-and-khoya-in-nationwide-drive:186493,FSSAI has ordered a nationwide enforcement drive to curb fake dairy products
News,Milk,FSSAI nationwide enforcement drive,targets,khoya,1,1,0.9,https://www.en.etemaaddaily.com/health/fssai-cracks-down-on-fake-paneer-milk-and-khoya-in-nationwide-drive:186493,FSSAI has ordered a nationwide enforcement drive to curb fake dairy products
News,Milk,Food Safety on Wheels,issuedby,FSSAI,1,1,0.9,https://www.thehindu.com/news/national/telangana/increase-food-safety-inspections-fssai-tells-city-officials/article66383594.ece,adopt the 'Food Safety on Wheels' scheme of FSSAI
News,Milk,"seizure of 1,401 kg paneer",issuedby,Food Safety Department,1,1,0.9,https://www.livemint.com/news/india/gujarat-news-1-401-kg-of-adulterated-paneer-seized-in-surat-food-outlet-was-operating-without-licence-says-fssai-11772801034522.html,"Food Safety Department on Friday seized around 1,401 kilograms"
News,Milk,confiscation of cooking oil,issuedby,Uttar Pradesh Food Safety and Drug Administration,1,1,0.9,https://www.livemint.com/news/india/gujarat-news-1-401-kg-of-adulterated-paneer-seized-in-surat-food-outlet-was-operating-without-licence-says-fssai-11772801034522.html,Uttar Pradesh Food Safety and Drug Administration (FSDA) confiscated
News,Milk,seizure of tainted khoya,issuedby,FSDA,1,1,0.95,https://www.livemint.com/news/india/gujarat-news-1-401-kg-of-adulterated-paneer-seized-in-surat-food-outlet-was-operating-without-licence-says-fssai-11772801034522.html,FSDA squad seized and destroyed 900 kg of tainted khoya
News,Milk,confiscation of counterfeit paneer,issuedby,FSSAI,1,1,0.9,https://www.livemint.com/news/india/gujarat-news-1-401-kg-of-adulterated-paneer-seized-in-surat-food-outlet-was-operating-without-licence-says-fssai-11772801034522.html,FSSAI had confiscated counterfeit paneer
News,Milk,confiscation of imitation khoya,issuedby,FSSAI,1,1,0.9,https://www.livemint.com/news/india/gujarat-news-1-401-kg-of-adulterated-paneer-seized-in-surat-food-outlet-was-operating-without-licence-says-fssai-11772801034522.html,"FSSAI had confiscated counterfeit paneer near Noida, together with 1,400 kg of imitation khoya"
News,Milk,confiscation of outdated ghee,issuedby,FSSAI,1,1,0.9,https://www.livemint.com/news/india/gujarat-news-1-401-kg-of-adulterated-paneer-seized-in-surat-food-outlet-was-operating-without-licence-says-fssai-11772801034522.html,"FSSAI had confiscated counterfeit paneer near Noida, together with 1,400 kg of imitation khoya in Jhansi, and 400kg of outdated ghee."
News,Milk,unsafe food samples,triggeredaction,court proceedings,1,1,0.8,https://timesofindia.indiatimes.com/city/noida/60-food-samples-collected-from-noida-last-months-fail-quality-test/articleshow/121007869.cms,cases will be filed where products were found unsafe
News,Milk,substandard food samples,triggeredaction,penalties,1,1,0.8,https://timesofindia.indiatimes.com/city/noida/60-food-samples-collected-from-noida-last-months-fail-quality-test/articleshow/121007869.cms,penalties will be imposed
News,Milk,fines,issuedby,courts,1,1,0.85,https://timesofindia.indiatimes.com/city/noida/60-food-samples-collected-from-noida-last-months-fail-quality-test/articleshow/121007869.cms,courts have also imposed fines
News,Milk,order of relocating the city's dairies,issuedby,Delhi High Court,1,1,0.95,https://timesofindia.indiatimes.com/city/delhi/shift-of-dairies-hc-slams-threats-to-petitioner/articleshow/112747686.cms,order of relocating the city's dairies
News,Milk,penalties,issuedby,PPCB,1,1,0.9,https://www.hindustantimes.com/cities/chandigarh-news/the-industrial-town-s-long-standing-problem-of-effluent-disposal-the-challenges-faced-by-governments-and-industrialists-in-ludhiana-101685179824784.html,"PPCB, which has been issuing notices and levying penalties"
