keep,article_id,title,url,source,domain,date,status,query_family,query_id,query_used,metadata_label,metadata_score,review_priority,rule_reason,ghee_hits,signal_hits,llm_queue
,74,"City hotels, haleem vendors under food safety scanner",https://www.thehansindia.com/news/cities/hyderabad/city-hotels-haleem-vendors-under-food-safety-scanner-1055247,thehansindia.com,thehansindia.com,2026-03-10,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,1020,"GHMC raids Amberpet dairy unit, seizes 2,500 kg of adulterated curd",https://www.thehansindia.com/news/cities/hyderabad/ghmc-raids-amberpet-dairy-unit-seizes-2500-kg-of-adulterated-curd-1056422,thehansindia.com,thehansindia.com,2026-03-14,downloaded_ghee_fulltext,phrase,phrase_fake_ghee,"(""fake ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,40,Food safety,https://navhindtimes.in/editorial/food-safety/,navhindtimes.in,navhindtimes.in,2026-05-15,success,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,38,"Maharashtra FDA conducts raids across cities, seizes banned and adulterated items worth Rs 40 lakh; 33 arrested for selling gutka",https://timesofindia.indiatimes.com/city/mumbai/maharashtra-fda-conducts-raids-across-cities-seizes-banned-and-adulterated-items-worth-rs-40-lakh-33-arrested-for-selling-gutka/articleshow/131376144.cms,indiatimes.com,timesofindia.indiatimes.com,2026-05-28,downloaded_ghee_fulltext,phrase,phrase_adulterated_ghee,"(""adulterated ghee"" AND language:en)",manual_review,59,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; fda,1
,5220,How To Chech Purity Of The Ghee,https://timesofindia.indiatimes.com/life-style/food-news/what-is-the-real-colour-of-desi-ghee-and-how-to-check-its-purity/photostory/82629456.cms,indiatimes.com,timesofindia.indiatimes.com,2021-05-15,downloaded_ghee_fulltext,boolean,boolean_ghee_adulterants_context,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (vanaspati OR ""vegetable ghee"") AND ((adulterated OR fake) OR (fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,desi ghee; ghee,,1
,4953,"Ghee adulteration racket busted in Prakasam, 3 held",https://www.newindianexpress.com/states/andhra-pradesh/2021/jun/12/ghee-adulteration-racket-busted-in-prakasam-3-held-2315181.html,newindianexpress.com,newindianexpress.com,2021-06-12,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,4940,Rajasthan: Fatty acid profile new test to check spurious ghee,https://timesofindia.indiatimes.com/city/jaipur/fatty-acid-profile-new-test-to-check-spurious-ghee/articleshow/87092330.cms,indiatimes.com,timesofindia.indiatimes.com,2021-10-18,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,4971,Four arrested in Nandini ghee adulteration racket case,https://www.thehindu.com/news/national/karnataka/four-arrested-in-nandini-ghee-adulteration-racket-case/article38059298.ece,thehindu.com,thehindu.com,2021-12-29,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,4973,"Nandini Ghee Adulteration Racket: Four arrested; Some more likely to be rounded off, says SP",https://starofmysore.com/nandini-ghee-adulteration-racket-four-arrested-some-more-likely-to-be-rounded-off-says-sp/,starofmysore.com,starofmysore.com,2021-12-29,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,4975,Nandini Ghee adulteration scam: K'taka farmers' bodies demand CBI probe,https://www.ibtimes.co.in/nandini-ghee-adulteration-scam-ktaka-farmers-bodies-demand-cbi-probe-844259,ibtimes.co.in,ibtimes.co.in,2021-12-31,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,4976,Ktaka: Farmers bodies seek CBI probe into ghee adulteration scam,https://www.newkerala.com/news/2021/184008.htm,newkerala.com,newkerala.com,2022-01-02,failed,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,4977,"KMF’s vigilance squad seizes over 8,700 litres of ghee",https://www.thehindu.com/news/national/karnataka/kmfs-vigilance-squad-seizes-over-8700-litres-of-ghee/article38103459.ece,thehindu.com,thehindu.com,2022-01-04,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,4078,"1 kg 'ghee', free ration to poor for 5 years if SP comes to power: Akhilesh",https://www.business-standard.com/article/elections/1-kg-ghee-free-ration-to-poor-for-5-years-if-sp-comes-to-power-akhilesh-122021500962_1.html,business-standard.com,business-standard.com,2022-02-15,failed,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,4084,3 shop owners among 4 booked for selling spurious ghee,https://indianexpress.com/article/cities/sas-nagar-mohali/3-shop-owners-among-4-booked-for-selling-spurious-ghee-7796747/,indianexpress.com,indianexpress.com,2022-03-02,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,4099,Woman Uses Mom’s Traditional Recipes to Launch Ghee Brand & Earn Rs 10 Lakh/Month,https://www.thebetterindia.com/283463/mother-daughter-natural-ghee-brand-bilona-nei-native-woman-entrepreneur/,thebetterindia.com,thebetterindia.com,2022-04-25,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5006,"Detergent Found In Milk, Animal Fat In Ghee",https://timesofindia.indiatimes.com/city/agra/detergent-found-in-milk-animal-fat-in-ghee/articleshow/91801919.cms,indiatimes.com,timesofindia.indiatimes.com,2022-05-26,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5011,"Spurious Ghee-making Unit Busted In Gondal, 5 Arrested",https://timesofindia.indiatimes.com/city/rajkot/spurious-ghee-making-unit-busted-in-gondal-5-arrested/articleshow/93742460.cms,indiatimes.com,timesofindia.indiatimes.com,2022-08-24,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5054,"""Cheating Of Highest Order"": Amul's Ex-MD Seeks Action Against Overprized Vegan Ghee",https://www.ndtv.com/feature/amuls-ex-md-highlights-tweet-about-overpriced-dairy-product-seeks-action-3714760#publisher=newsstand,ndtv.com,ndtv.com,2023-01-22,failed,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5245,Which Is Better? Nutritionist Reveals Best Cooking Practices,https://food.ndtv.com/food-drinks/ghee-vs-mustard-oil-which-is-better-nutritionist-reveals-best-cooking-practices-3988413,ndtv.com,food.ndtv.com,2023-04-28,failed,boolean,boolean_ghee_adulterants_context,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (vanaspati OR ""vegetable ghee"") AND ((adulterated OR fake) OR (fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5070,Five get life term in 14-year-old ghee adulteration case in UP,https://timesofindia.indiatimes.com/india/five-get-life-term-in-14-year-old-ghee-adulteration-case-in-up/articleshow/102686606.cms,indiatimes.com,timesofindia.indiatimes.com,2023-08-13,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5071,Five get life term for adulterating ghee in 2009,https://timesofindia.indiatimes.com/city/bareilly/five-get-life-term-for-adulterating-ghee-in-2009/articleshow/102690821.cms,indiatimes.com,timesofindia.indiatimes.com,2023-08-13,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5078,‘substandard Ghee Supplied To Make Prasad In Ambaji’,https://timesofindia.indiatimes.com/city/vadodara/substandard-ghee-supplied-to-make-prasad-in-ambaji/articleshow/104146821.cms,indiatimes.com,timesofindia.indiatimes.com,2023-10-04,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5083,Ghee Samples From Pavagadh Pass Quality Test,https://timesofindia.indiatimes.com/city/vadodara/ghee-samples-from-pavagadh-pass-quality-test/articleshow/104513320.cms,indiatimes.com,timesofindia.indiatimes.com,2023-10-18,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5090,"Fdca Seizes Sweets, Ghee Worth ₹9l",https://timesofindia.indiatimes.com/city/ahmedabad/fdca-seizes-sweets-ghee-worth-9l/articleshow/104997373.cms,indiatimes.com,timesofindia.indiatimes.com,2023-11-06,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5108,From farm to table: Tracing ghee adulteration in dairy production,https://www.thehindubusinessline.com/economy/agri-business/from-farm-to-table-tracing-ghee-adulteration-in-dairy-production/article67621435.ece,thehindubusinessline.com,thehindubusinessline.com,2023-12-10,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
,5107,"FDCA seizes 3,200kg of ghee for suspected adulteration",https://timesofindia.indiatimes.com/city/ahmedabad/https/example-com/fdca-seizes-ghee-adulteration/articleshow/106107809.cms,indiatimes.com,timesofindia.indiatimes.com,2023-12-19,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,55,medium,ghee product term in title/url; signal appears in query but not title/url,ghee,,1
