snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span
3c0e9d23-f858-47eb-8e7a-23db1d42822a_chunk_0001,3c0e9d23-f858-47eb-8e7a-23db1d42822a,https://www.thehindu.com/news/national/karnataka/ccb-unearths-interstate-racket-selling-adulterated-nandini-ghee-8136-litres-seized/article70283406.ece,news,1,substitution with coconut and palm oil,fflo:AdulterationMethod,,fflo:hasIntentionality,Intentional,fflo:IntentionalityLevel,,0.95,dismantled a large interstate network involved in producing adulterated ghee
3c0e9d23-f858-47eb-8e7a-23db1d42822a_chunk_0001,3c0e9d23-f858-47eb-8e7a-23db1d42822a,https://www.thehindu.com/news/national/karnataka/ccb-unearths-interstate-racket-selling-adulterated-nandini-ghee-8136-litres-seized/article70283406.ece,news,1,production of adulterated ghee,fflo:AdulterationAct,,prov:wasAssociatedWith,Krishna Enterprises,fflo:FoodBusinessOperator,,0.9,"raids on Friday at the godowns, shops, and vehicles of Krishna Enterprises"
3c0e9d23-f858-47eb-8e7a-23db1d42822a_chunk_0001,3c0e9d23-f858-47eb-8e7a-23db1d42822a,https://www.thehindu.com/news/national/karnataka/ccb-unearths-interstate-racket-selling-adulterated-nandini-ghee-8136-litres-seized/article70283406.ece,news,1,adulterated ghee,fflo:Adulterant,,fflo:foundAt,Production,fflo:Production,,0.85,producing adulterated ghee in Tamil Nadu
3c0e9d23-f858-47eb-8e7a-23db1d42822a_chunk_0001,3c0e9d23-f858-47eb-8e7a-23db1d42822a,https://www.thehindu.com/news/national/karnataka/ccb-unearths-interstate-racket-selling-adulterated-nandini-ghee-8136-litres-seized/article70283406.ece,news,1,distribution of adulterated ghee,fflo:SpreadEvent,,fflo:occursAt,Bengaluru,fflo:GeographicRegion,,0.9,distributing it across Bengaluru
3c0e9d23-f858-47eb-8e7a-23db1d42822a_chunk_0001,3c0e9d23-f858-47eb-8e7a-23db1d42822a,https://www.thehindu.com/news/national/karnataka/ccb-unearths-interstate-racket-selling-adulterated-nandini-ghee-8136-litres-seized/article70283406.ece,news,1,distribution of adulterated ghee,fflo:SpreadEvent,,fflo:occursAt,Retail,fflo:SupplyChainStep,,0.85,"distributed the counterfeit product to wholesale shops, retail outlets"
3c2d26ce-ebe1-42b3-9f31-e6a6b4afc8d1_chunk_0001,3c2d26ce-ebe1-42b3-9f31-e6a6b4afc8d1,https://www.thehindu.com/news/national/karnataka/kmfs-vigilance-squad-seizes-over-8700-litres-of-ghee/article38103459.ece,news,1,ghee seizure finding,fflo:IncidentFinding,,fflo:foundAtStep,Retail,fflo:SupplyChainStep,,0.85,"seized over 8,700 litres of Nandini ghee from three different stores"
3c2d26ce-ebe1-42b3-9f31-e6a6b4afc8d1_chunk_0001,3c2d26ce-ebe1-42b3-9f31-e6a6b4afc8d1,https://www.thehindu.com/news/national/karnataka/kmfs-vigilance-squad-seizes-over-8700-litres-of-ghee/article38103459.ece,news,1,ghee seizure,fflo:IncidentFinding,,fflo:inRegion,Nelamangala,fflo:GeographicRegion,,0.85,"6,990 litres stocked in an agency at Nelamangala"
3c2d26ce-ebe1-42b3-9f31-e6a6b4afc8d1_chunk_0002,3c2d26ce-ebe1-42b3-9f31-e6a6b4afc8d1,https://www.thehindu.com/news/national/karnataka/kmfs-vigilance-squad-seizes-over-8700-litres-of-ghee/article38103459.ece,news,2,analysis of seized ghee samples,fso:Analysis,,fso:isPerformedAt,Central Food Technological Research Institute,fso:Laboratory,,0.85,"awaiting a report from different laboratories, including Central Food Technological Research Institute"
3c2d26ce-ebe1-42b3-9f31-e6a6b4afc8d1_chunk_0002,3c2d26ce-ebe1-42b3-9f31-e6a6b4afc8d1,https://www.thehindu.com/news/national/karnataka/kmfs-vigilance-squad-seizes-over-8700-litres-of-ghee/article38103459.ece,news,2,adulteration racket in Mysuru,fflo:AdulterationAct,,prov:wasAssociatedWith,four persons,fflo:FoodBusinessOperator,,0.9,four persons had been arrested in connection with the adulteration racket in Mysuru
3c83f76b-73ed-4933-8427-c3bf3b0ed867_chunk_0001,3c83f76b-73ed-4933-8427-c3bf3b0ed867,https://www.thehindu.com/news/national/kerala/ahead-of-onam-17000-litres-of-spurious-sub-standard-coconut-oil-seized-in-inspections/article69952466.ece,news,1,coconut oil seizure finding,fflo:IncidentFinding,,fflo:foundAtStep,Retail,fflo:SupplyChainStep,,0.85,quality of coconut oil in the open market
3c83f76b-73ed-4933-8427-c3bf3b0ed867_chunk_0001,3c83f76b-73ed-4933-8427-c3bf3b0ed867,https://www.thehindu.com/news/national/kerala/ahead-of-onam-17000-litres-of-spurious-sub-standard-coconut-oil-seized-in-inspections/article69952466.ece,news,1,"seizure of 17,000 litres of spurious coconut oil",fflo:RegulatoryAction,,fflo:issuedBy,Commissionerate of Food Safety,fflo:RegulatoryBody,,0.9,"Commissionerate of Food Safety has seized over 17,000 litres of spurious and sub-standard coconut oil"
3c83f76b-73ed-4933-8427-c3bf3b0ed867_chunk_0001,3c83f76b-73ed-4933-8427-c3bf3b0ed867,https://www.thehindu.com/news/national/kerala/ahead-of-onam-17000-litres-of-spurious-sub-standard-coconut-oil-seized-in-inspections/article69952466.ece,news,1,IncidentFinding,fflo:IncidentFinding,,prov:wasAttributedTo,coconut oil manufacturers,fflo:FoodBusinessOperator,,0.85,cases have been filed against 331 institutions
3c83f76b-73ed-4933-8427-c3bf3b0ed867_chunk_0001,3c83f76b-73ed-4933-8427-c3bf3b0ed867,https://www.thehindu.com/news/national/kerala/ahead-of-onam-17000-litres-of-spurious-sub-standard-coconut-oil-seized-in-inspections/article69952466.ece,news,1,coconut oil,fkg:Food,,fflo:hasAdulterant,spurious coconut oil,fflo:Adulterant,,0.85,spurious and sub-standard coconut oil
3c89f375-80cf-488a-a60f-6fc88846ceff_chunk_0001,3c89f375-80cf-488a-a60f-6fc88846ceff,https://www.financialexpress.com/lifestyle/lifestyle-and-health-benefits-of-trans-fat-free-vanaspati-and-how-it-is-going-to-impact-the-market/2609701/,news,1,trans-fat,fflo:Adulterant,,fflo:causesEffect,heart diseases,fflo:HealthEffect,,0.95,"The more trans-fats consumed, the greater the risk of heart diseases."
3c89f375-80cf-488a-a60f-6fc88846ceff_chunk_0001,3c89f375-80cf-488a-a60f-6fc88846ceff,https://www.financialexpress.com/lifestyle/lifestyle-and-health-benefits-of-trans-fat-free-vanaspati-and-how-it-is-going-to-impact-the-market/2609701/,news,1,Processed foods,fkg:Food,,fflo:hasAdulterant,trans-fat,fflo:Adulterant,,0.85,Processed foods and a lot of fried items have trans-fats in them.
3c89f375-80cf-488a-a60f-6fc88846ceff_chunk_0001,3c89f375-80cf-488a-a60f-6fc88846ceff,https://www.financialexpress.com/lifestyle/lifestyle-and-health-benefits-of-trans-fat-free-vanaspati-and-how-it-is-going-to-impact-the-market/2609701/,news,1,fried items,fkg:Food,,fflo:hasAdulterant,trans-fat,fflo:Adulterant,,0.85,Processed foods and a lot of fried items have trans-fats in them.
3c89f375-80cf-488a-a60f-6fc88846ceff_chunk_0001,3c89f375-80cf-488a-a60f-6fc88846ceff,https://www.financialexpress.com/lifestyle/lifestyle-and-health-benefits-of-trans-fat-free-vanaspati-and-how-it-is-going-to-impact-the-market/2609701/,news,1,Dairy,fkg:Food,,fkg:hasIngredient,trans-fat,fkg:Ingredient,,0.9,Dairy and meat products also have trans-fats that are naturally present
3c89f375-80cf-488a-a60f-6fc88846ceff_chunk_0002,3c89f375-80cf-488a-a60f-6fc88846ceff,https://www.financialexpress.com/lifestyle/lifestyle-and-health-benefits-of-trans-fat-free-vanaspati-and-how-it-is-going-to-impact-the-market/2609701/,news,2,Vanaspati,fkg:Food,,fflo:isSubstituteFor,ghee,fkg:Food,,0.95,"Vanaspati, it is seen by many as an affordable substitute to ghee"
3c89f375-80cf-488a-a60f-6fc88846ceff_chunk_0002,3c89f375-80cf-488a-a60f-6fc88846ceff,https://www.financialexpress.com/lifestyle/lifestyle-and-health-benefits-of-trans-fat-free-vanaspati-and-how-it-is-going-to-impact-the-market/2609701/,news,2,Dalda Vanaspati,fkg:Food,,fflo:compliesWith,trans-fat free standard,fflo:FoodStandard,,0.9,Dalda Vanaspati is already trans-fat Free today
3c89f375-80cf-488a-a60f-6fc88846ceff_chunk_0004,3c89f375-80cf-488a-a60f-6fc88846ceff,https://www.financialexpress.com/lifestyle/lifestyle-and-health-benefits-of-trans-fat-free-vanaspati-and-how-it-is-going-to-impact-the-market/2609701/,news,4,trans-fat,fflo:Adulterant,,fflo:causesEffect,health hazards,fflo:HealthEffect,,0.85,hazards of trans-fat consumption
3cdd0ffb-841b-4883-9b1a-df7b28022554_chunk_0001,3cdd0ffb-841b-4883-9b1a-df7b28022554,https://www.deccanchronicle.com/southern-states/andhra-pradesh/adulterated-ghee-worth-rs250-cr-supplied-to-ttd-for-preparing-laddus-1916067,news,1,Adulterated Ghee Supply to TTD,fflo:AdulterationAct,,prov:wasAssociatedWith,Ajay Kumar Sugandh,fflo:FoodBusinessOperator,,0.95,CBI found this after arresting Ajay Kumar Sugandh
3cdd0ffb-841b-4883-9b1a-df7b28022554_chunk_0001,3cdd0ffb-841b-4883-9b1a-df7b28022554,https://www.deccanchronicle.com/southern-states/andhra-pradesh/adulterated-ghee-worth-rs250-cr-supplied-to-ttd-for-preparing-laddus-1916067,news,1,Adulterated Ghee Supply to TTD,fflo:AdulterationAct,,prov:used,ghee,fkg:Food,,0.95,supplied 68 lakh kg of adulterated ghee
3cdd0ffb-841b-4883-9b1a-df7b28022554_chunk_0001,3cdd0ffb-841b-4883-9b1a-df7b28022554,https://www.deccanchronicle.com/southern-states/andhra-pradesh/adulterated-ghee-worth-rs250-cr-supplied-to-ttd-for-preparing-laddus-1916067,news,1,ghee,fkg:Food,,fflo:hasAdulterant,chemicals,fflo:SyntheticAdulterant,,0.9,ghee laced with chemicals
3cdd0ffb-841b-4883-9b1a-df7b28022554_chunk_0001,3cdd0ffb-841b-4883-9b1a-df7b28022554,https://www.deccanchronicle.com/southern-states/andhra-pradesh/adulterated-ghee-worth-rs250-cr-supplied-to-ttd-for-preparing-laddus-1916067,news,1,Supply of adulterated ghee to TTD,fflo:AdulterationAct,,prov:used,ghee,fkg:Food,,0.9,supplied 68 lakh kg of adulterated ghee
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0001,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,1,ghee,fkg:Food,,fflo:hasDefinition,"improves nutrient absorption, strengthens the immune system, and contains essential vitamins A, D, E, and K",xsd:string,,0.9,"improves nutrient absorption, strengthens the immune system, and contains essential vitamins A, D, E, and K"
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0001,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,1,ghee,fkg:Food,,fflo:hasDefinition,"helps with energy production, digestion, and brain development in kids",xsd:string,,0.9,"It helps with energy production, digestion, and brain development in kids"
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0004,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,4,ghee,fkg:Food,,fflo:hasAdulterant,palm oil,fflo:NaturalAdulterant,,0.85,ghee is frequently replaced with palm oil
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0004,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,4,palm oil,fflo:NaturalAdulterant,,fflo:isSubstituteFor,ghee,fkg:Food,,0.85,ghee is frequently replaced with palm oil
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0004,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,4,ghee,fkg:Food,,fflo:hasAdulterant,adulterated variants,fflo:Adulterant,,0.75,ghee is frequently replaced with palm oil or adulterated variants
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0004,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,4,palm oil,fflo:NaturalAdulterant,,fflo:commonIn,rural and tier II-III regions,fflo:GeographicRegion,,0.8,"In rural and tier II-III regions, ghee is frequently replaced with palm oil"
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0004,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,4,ghee,fkg:Food,,fflo:hasAdulterationMethod,substitution with palm oil,fflo:AdulterationMethod,,0.8,ghee is frequently replaced with palm oil
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0004,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,4,substitution with palm oil,fflo:AdulterationMethod,,fflo:hasFraudType,Substitution,fflo:FraudType,,0.9,ghee is frequently replaced with palm oil
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0004,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,4,ghee,fkg:Food,,fflo:hasAdulterationMethod,adulteration with variants,fflo:AdulterationMethod,,0.7,ghee is frequently replaced with palm oil or adulterated variants
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0005,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,5,ghee,fkg:Food,,fflo:belongsToCategory,Dairy,fflo:FoodCategory,,0.95,ghee market in India accounts for 25-30% of milk utilisation
3d6b98eb-c79e-460c-883b-9c997ffea009_chunk_0007,3d6b98eb-c79e-460c-883b-9c997ffea009,https://economictimes.indiatimes.com/small-biz/gst/a-spoonful-of-policy-change-why-a-lower-tax-slab-for-ghee-under-gst-2-0-is-good-for-hearts-homes-and-farmers/articleshow/123557125.cms,news,7,ghee,fkg:Food,,fflo:appliesToFood,GST Council,fflo:RegulatoryBody,,0.75,GST Council's call on ghee carries weight
3d7aaa2a-0614-4dc9-a5ca-1043971e35b2_chunk_0001,3d7aaa2a-0614-4dc9-a5ca-1043971e35b2,https://www.thehansindia.com/news/national/fake-ghee-producing-unit-busted-in-berhampur-836741,news,1,low grade palmolein oil,fflo:NaturalAdulterant,,fflo:isSubstituteFor,ghee,fkg:Food,,0.9,"using waste materials such as burnt oil, burnt mobil, low grade palm oil and low grade palmolein oil"
3d7aaa2a-0614-4dc9-a5ca-1043971e35b2_chunk_0001,3d7aaa2a-0614-4dc9-a5ca-1043971e35b2,https://www.thehansindia.com/news/national/fake-ghee-producing-unit-busted-in-berhampur-836741,news,1,Sri Maa Durga Ghee Adulteration Method,fflo:AdulterationMethod,,fflo:hasFraudType,Substitution,fflo:FraudType,,0.9,manufacturing Sri Maa Durga Ghee by using waste materials
3d7aaa2a-0614-4dc9-a5ca-1043971e35b2_chunk_0001,3d7aaa2a-0614-4dc9-a5ca-1043971e35b2,https://www.thehansindia.com/news/national/fake-ghee-producing-unit-busted-in-berhampur-836741,news,1,Sri Maa Durga Ghee Adulteration Method,fflo:AdulterationMethod,,fflo:hasIntentionality,Intentional,fflo:IntentionalityLevel,,0.95,manufacturing Sri Maa Durga Ghee by using waste materials
3d8121b4-2e98-42bd-97d2-fb4e763ed9f5_chunk_0001,3d8121b4-2e98-42bd-97d2-fb4e763ed9f5,https://www.thehansindia.com/andhra-pradesh/now-ttd-faces-row-over-fake-silk-dupattas-1030187,news,1,silk dupattas,fkg:Food,,fkg:hasIngredient,mulberry silk,fkg:Ingredient,,0.85,TTD requires these special dupattas to be made entirely from mul-berry silk
3d8121b4-2e98-42bd-97d2-fb4e763ed9f5_chunk_0002,3d8121b4-2e98-42bd-97d2-fb4e763ed9f5,https://www.thehansindia.com/andhra-pradesh/now-ttd-faces-row-over-fake-silk-dupattas-1030187,news,2,silk dupatta procurement fraud,fflo:IncidentFinding,,fflo:triggeredAction,ACB investigation,fflo:RegulatoryAction,,0.9,"Following the confirmation of irregularities, the trust board di-rected that the matter be referred to the Anti-Corruption Bureau"
3d8121b4-2e98-42bd-97d2-fb4e763ed9f5_chunk_0002,3d8121b4-2e98-42bd-97d2-fb4e763ed9f5,https://www.thehansindia.com/andhra-pradesh/now-ttd-faces-row-over-fake-silk-dupattas-1030187,news,2,silk dupatta procurement fraud,fflo:IncidentFinding,,fflo:triggeredAction,procurement stoppage,fflo:RegulatoryAction,,0.85,procurement was stopped immediately
3dabd55c-b71d-49e0-982d-6b506a82a74f_chunk_0001,3dabd55c-b71d-49e0-982d-6b506a82a74f,https://www.mid-day.com/mumbai/mumbai-news/article/safer-sweets-this-diwali-thanks-to-surprise-raids-by-fda-across-maharashtra-23599285,news,1,FDA inspections,fflo:RegulatoryAction,,fflo:targets,ghee,fkg:Food,,0.85,"targeting food products that see a spike in demand during festivals — milk, edible oils, ghee"
3dabd55c-b71d-49e0-982d-6b506a82a74f_chunk_0001,3dabd55c-b71d-49e0-982d-6b506a82a74f,https://www.mid-day.com/mumbai/mumbai-news/article/safer-sweets-this-diwali-thanks-to-surprise-raids-by-fda-across-maharashtra-23599285,news,1,FDA inspections,fflo:RegulatoryAction,,fflo:targets,khoya,fkg:Food,,0.85,"targeting food products that see a spike in demand during festivals — milk, edible oils, ghee, khoya"
3dabd55c-b71d-49e0-982d-6b506a82a74f_chunk_0001,3dabd55c-b71d-49e0-982d-6b506a82a74f,https://www.mid-day.com/mumbai/mumbai-news/article/safer-sweets-this-diwali-thanks-to-surprise-raids-by-fda-across-maharashtra-23599285,news,1,FDA inspections,fflo:RegulatoryAction,,fflo:targets,dry fruits,fkg:Food,,0.85,"targeting food products that see a spike in demand during festivals — milk, edible oils, ghee, khoya — mawa, sweets, dry fruits"
3dabd55c-b71d-49e0-982d-6b506a82a74f_chunk_0001,3dabd55c-b71d-49e0-982d-6b506a82a74f,https://www.mid-day.com/mumbai/mumbai-news/article/safer-sweets-this-diwali-thanks-to-surprise-raids-by-fda-across-maharashtra-23599285,news,1,Maharashtra Food and Drug Administration,fflo:RegulatoryBody,,fflo:targets,chocolates,fkg:Food,,0.9,"targeting food products that see a spike in demand during festivals — milk, edible oils, ghee, khoya — mawa, sweets, dry fruits, chocolates"
3dabd55c-b71d-49e0-982d-6b506a82a74f_chunk_0001,3dabd55c-b71d-49e0-982d-6b506a82a74f,https://www.mid-day.com/mumbai/mumbai-news/article/safer-sweets-this-diwali-thanks-to-surprise-raids-by-fda-across-maharashtra-23599285,news,1,legal action,fflo:RegulatoryAction,,fflo:issuedBy,Maharashtra Food and Drug Administration,fflo:RegulatoryBody,,0.85,initiating further legal action against violators
3e2829b3-2380-49cb-a370-77a313e8eaa1_chunk_0001,3e2829b3-2380-49cb-a370-77a313e8eaa1,https://www.thehindu.com/news/national/andhra-pradesh/jsp-demands-action-against-ysrcp-in-tirumala-ghee-adulteration-issue/article70613701.ece,news,1,Tirumala Laddu Prasadam,fkg:Food,,fkg:hasIngredient,ghee,fkg:Ingredient,,0.9,adulterated ghee in Tirumala Laddu Prasadam
3e2fb062-3f5a-4819-9131-b5fbcb3287cc_chunk_0001,3e2fb062-3f5a-4819-9131-b5fbcb3287cc,https://timesofindia.indiatimes.com/city/vijayawada/sc-dismisses-plea-to-restrain-comments-on-tirumala-laddu-ghee-issue/articleshow/129561103.cms,news,1,Tirumala laddu,fkg:Food,,fkg:hasIngredient,ghee,fkg:Ingredient,,0.95,ghee used in the preparation of laddu prasadam
3e325b99-7611-4f89-8963-7f79c5ac4105_chunk_0001,3e325b99-7611-4f89-8963-7f79c5ac4105,https://timesofindia.indiatimes.com/city/jaipur/7-5k-ltr-spurious-ghee-seized-in-jodhpur/articleshow/128046035.cms,news,1,ghee adulteration at Harshit Enterprises,fflo:AdulterationAct,,prov:wasAssociatedWith,Harshit Enterprises,fflo:FoodBusinessOperator,,0.95,"unit, Harshit Enterprises, operating in Anganwa Nandpuri Yojana"
3e325b99-7611-4f89-8963-7f79c5ac4105_chunk_0001,3e325b99-7611-4f89-8963-7f79c5ac4105,https://timesofindia.indiatimes.com/city/jaipur/7-5k-ltr-spurious-ghee-seized-in-jodhpur/articleshow/128046035.cms,news,1,ghee adulteration at Harshit Enterprises,fflo:AdulterationAct,,prov:used,ghee,fkg:Food,,0.95,"seized 7,500 litres of spurious ghee"
